DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2015-01-21,199.9475070212766,106.7031759574468,161.72293042553193,12.952707234042553,10.508346458333333,38.22457659574468,24.933669375,9.621825744680851,219.96,32293.14,7.5
2015-01-22,199.74660666666668,106.6880775,161.80767354166667,12.820112083333333,10.57681,37.938933125,25.501886875,9.366197083333333,215.04,31788.38,6.98
2015-01-23,199.90606,106.65820895833333,162.223588125,12.130300833333333,10.470488541666667,37.682471875,26.251067708333334,9.045409375,210.97,31290.06,6.76
2015-01-24,199.78779489361702,106.63873361702127,162.4862185106383,11.764279787234043,10.254245,37.30157638297872,28.607798936170212,8.715105106382978,207.84,30671.23,6.62
2015-01-25,200.75090382978723,106.58446212765958,163.50110893617023,11.05797340425532,10.137517708333334,37.24979489361702,27.714152978723405,8.700280212765957,203.89,30364.01,6.58
2015-01-26,199.95645314812754,106.59538738088325,163.16646470777758,11.1295904773403,10.444399166666667,36.78998844034997,29.53214873566882,7.5360680536724125,188.7,28062.65,6.06
2015-01-27,203.21245101910827,106.12974870488323,160.86675662420382,6.32886059447983,8.360902291666667,42.345694394904456,29.617995477707005,12.962810127388535,87.82,12905.9,3.56
2015-01-28,200.18606541666668,106.557220625,164.69233125,9.52729,11.072186875,35.49373416666667,25.393702916666665,6.095842083333333,179.1,26348.36,9.38
2015-01-29,199.9534575,106.535148125,163.90553416666665,10.275778333333333,10.775884583333333,36.04792333333334,26.743182916666665,6.6090164583333335,175.79,26064.42,9.18
2015-01-30,200.13628145833334,106.51189270833333,164.23595395833334,10.059056458333334,10.692610625,35.9003275,27.445737291666667,6.4943760416666665,161.02,23724.91,8.28
2015-01-31,200.0890935443038,106.50244563994374,164.50484912798873,9.898115780590718,13.01099,35.58424441631505,28.29338219409283,6.391803220815753,126.24,18365.2,7.54
2015-02-01,203.72338228212155,106.11649516699414,163.73277170802393,5.830820146230347,10.645445,39.99061057409761,27.51629363846891,10.782728105690007,105.73,15593.73,6.29
2015-02-02,200.52173645833332,106.45883083333334,165.65268645833333,8.653745416666666,11.048628958333333,34.86905,25.682240416666666,5.619823333333334,159.92,23602.44,8.38
2015-02-03,200.29485595879555,106.46006213946117,165.09540532488114,9.269623930269413,17.526169583333335,35.199450633914424,27.67822375594295,6.067156561014263,110.62,16400.31,9.9
2015-02-04,206.64158537095068,106.00074297984365,166.90416813998857,5.316441886519961,10.864593333333334,39.73741723096211,23.870710561186996,10.560571701225971,106.92,17039.92,9.46
2015-02-05,199.70946520833334,106.45241520833333,164.9682725,8.671459791666667,11.446721458333334,34.74119270833334,25.379365416666666,5.562152083333333,204.42,33804.7,8.5
2015-02-06,199.783608125,106.43785833333334,164.65576583333333,14.92421875,10.751220208333333,35.12784229166667,27.355996666666666,6.571370208333334,120.3,18257.77,7.9
2015-02-07,199.94020541666666,106.41920666666667,164.91505625,16.160402291666667,10.713020833333333,35.025149166666665,26.045586458333332,6.476360416666667,144.76,22391.87,8.23
2015-02-08,199.794549375,106.41539229166666,164.87109583333333,15.949235,10.749290208333333,34.92345354166667,24.999729583333334,6.260128333333333,148.78,23887.91,8.41
2015-02-09,199.997456875,106.404855,165.052525625,15.854265,10.561365208333333,34.94493125,27.651378958333332,6.355430416666667,169.15,27631.29,8.38
2015-02-10,199.93093875,106.396405,165.384545,15.747888125,10.75734875,34.54639375,27.344865625,5.984523958333333,146.07,22455.44,8.45
2015-02-11,199.59592375,106.41000395833333,164.85198479166667,15.811849583333334,10.721637708333333,34.74393895833333,24.880742916666666,6.151672708333333,178.9,27368.86,9.81
2015-02-12,200.365133125,106.379016875,165.82668916666665,15.491321458333333,10.628753958333334,34.53844395833333,26.12255645833333,5.9376066666666665,174.98,26694.1,9.64
2015-02-13,197.93995606443653,105.46801255238236,163.6753871839414,15.489558230522556,10.66327875,34.264568880495126,23.202440721402773,5.873427976895255,180.31,27468.53,9.81
2015-02-14,200.53980833333333,106.37589375,165.98846583333332,15.223264375,10.65594875,34.5513425,20.902993958333333,5.977292916666666,177.07,26927.21,9.85
2015-02-15,198.74633221715033,105.52595955359136,164.7485227820547,14.939761631820232,10.58965,33.99780943509563,18.53175397122914,5.6519404770300685,179.11,27163.48,9.92
2015-02-16,199.776593125,106.41056104166667,165.36484583333333,15.384621041666668,10.82637875,34.411747291666664,20.943651875,5.823584166666667,178.04,27046.45,9.28
2015-02-17,200.29836139534885,106.39314162790697,166.00508372093023,15.30490511627907,9.980214565217391,34.293277674418604,24.265853488372095,5.686512558139535,173.71,26675.78,9.38
2015-02-18,199.87092479166665,106.41260270833334,165.74909458333335,15.475340208333334,10.754999375,34.121830208333336,24.253644166666668,5.549558958333333,180.77,27022.9,8.95
2015-02-19,199.61970125,106.42867479166667,165.53091583333332,15.6460825,10.758852916666667,34.08878541666667,24.523833333333332,5.50623625,182.89,27203.65,9.12
