DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2013-07-30,0.0,0.0,0.0,0.0,9.778704583333333,0.0,0.0,0.0,1032.38,155864.67,0.0
2013-07-31,273.946930842893,105.55136996934074,179.3823446525219,21.55025214031534,2.54080375,94.5645861903711,55.95889286005903,66.40376962964568,190.35,29119.73,0.0
2013-08-01,316.01419,102.19622,315.16528,0.0,0.0036002083333333333,0.84891,18.78595,0.44904,0.0,0.0,0.0
2013-08-02,317.55131,101.74007,316.73191,0.0,0.0,0.8194,16.43745,0.34844,0.0,0.0,0.0
2013-08-03,277.7976793115691,104.93321497566147,181.30214076398718,1.6529257983158716,6.116181875,96.49553854758187,41.01908329488964,68.44110564543882,590.09,88733.42,0.0
2013-08-04,273.5943678723404,105.43976510638298,177.39287617021276,17.30885,9.951288085106382,96.20149170212765,52.45528659574468,67.94375042553192,1066.46,161227.0,0.0
2013-08-05,272.2984944680851,105.5378,176.7860780851064,24.749752765957446,9.758748125,95.51241638297873,55.18434234042553,67.25804978723404,1059.61,160270.49,0.0
2013-08-06,271.5609529166667,105.58475020833333,176.51937645833334,28.259281875,9.882110416666666,95.04157645833334,57.21400520833333,66.796848125,1070.45,160951.3,0.0
2013-08-07,271.07159,105.61376416666667,176.328945,22.08659541666667,9.788962708333333,94.742645,58.37687208333333,66.511220625,1069.96,160232.47,0.0
2013-08-08,270.6905247916667,105.639608125,176.17454333333333,22.074765416666665,9.784328333333333,94.51598145833333,58.62706729166667,66.28296291666666,1062.22,159483.76,0.0
2013-08-09,270.2450308333333,105.66749916666667,175.94683479166667,23.18587395833333,9.914905208333334,94.29819604166667,57.726496875,66.06279395833333,1074.0,162196.78,0.0
2013-08-10,269.9931422916667,105.69517666666667,175.93278854166667,24.28408125,9.880803541666667,94.06035375,58.426353541666664,65.839664375,1070.3,161999.01,0.0
2013-08-11,269.95824875,105.71779270833333,175.98917416666666,25.181694375,9.880837083333333,93.96907458333334,58.19650708333333,65.426171875,1054.09,160095.11,0.0
2013-08-12,269.8729,105.74205854166667,176.01286541666667,26.021664791666666,9.84736625,93.86003458333333,58.75105333333333,65.15639208333333,1038.69,159050.28,0.0
2013-08-13,269.560700625,105.77606875,176.00556104166665,26.622704375,9.864827708333333,93.55513958333333,58.55149041666667,65.2205325,1050.89,160116.29,0.0
2013-08-14,269.4122385416667,105.80333041666667,176.18388354166666,27.543482083333334,9.796098125,93.228355,58.84924875,64.99050458333333,1044.55,158506.74,0.0
2013-08-15,269.36189333333334,105.82360208333333,176.28258291666666,27.968802083333333,9.837349791666666,93.07931041666667,57.45699875,64.8185475,1044.6,158971.52,0.0
2013-08-16,267.6130914583333,105.88560520833333,175.76231208333334,23.733330416666668,9.910574791666667,91.850779375,58.584645,63.58307958333334,1075.73,162409.96,0.0
2013-08-17,266.956849375,105.92475645833333,175.51226416666665,21.240995833333333,10.092222083333333,91.44458520833334,57.51755479166667,63.17919083333334,1088.86,165357.19,0.0
2013-08-18,268.02177333333333,105.90687020833333,176.084756875,20.317337708333334,9.786481458333334,91.93701645833333,56.50328520833333,63.66831916666667,1041.92,158398.44,0.0
2013-08-19,266.02703229166667,105.98230979166667,175.27471416666666,23.008327083333334,9.866035625,90.752318125,60.08395479166666,62.489560833333336,1047.06,158556.68,59.06
2013-08-20,266.55975854166667,105.97793729166666,175.553163125,23.036841875,9.813110625,91.00659541666667,59.501294791666666,62.764671041666666,1024.24,156092.13,58.7
2013-08-21,266.43023958333333,105.99549020833334,175.57391791666666,23.650002083333334,10.101676041666666,90.85632166666667,59.890671875,62.611274791666666,1050.43,160102.74,59.5
2013-08-22,266.41878382978723,106.01224936170213,175.6257455319149,23.81089893617021,10.024740212765957,90.79303829787234,60.81466723404255,62.54996659574468,1045.41,158664.64,62.24
2013-08-23,266.416185625,106.02519395833333,175.6383375,24.031896458333332,10.087653125,90.777848125,60.12430479166667,62.539235,1038.88,159070.89,59.27
2013-08-24,266.458694375,106.03570666666667,175.70674125,24.16203375,10.057718958333334,90.751953125,59.095772708333335,62.505230625,1030.14,158003.56,60.68
2013-08-25,266.63360708333335,106.040583125,175.83541791666667,24.593934583333333,10.081355,90.79818916666666,60.04049166666667,62.551052291666664,1029.58,157310.71,60.86
2013-08-26,266.7567966666667,106.04800041666667,175.93102604166666,24.88270625,10.123797083333333,90.825770625,60.18992625,62.57272770833333,1030.05,157362.26,61.34
2013-08-27,267.3017906525977,106.05712466544071,176.0990283890232,24.94828474260264,8.399123541666667,91.20276226357448,58.26672350715642,62.86377159975583,697.86,108778.94,38.36
2013-08-28,305.86095,103.72907,192.19142,0.0,1.2874477083333333,113.66953,26.76602,86.97565,0.0,0.0,0.0
2013-08-29,310.39454,103.16569,214.25911,0.0,1.2162597916666666,96.13543,18.6477,70.70619,0.0,0.0,0.0
2013-08-30,312.75533,102.7724,199.98556,0.0,1.12717125,112.76977,18.39738,88.15979,0.0,0.0,0.0
2013-08-31,314.27239,102.54207,200.29039,0.0,1.2297714583333332,113.982,17.34606,89.48881,0.0,0.0,0.0
2013-09-01,315.37322,102.36719,200.66492,0.0,1.2378720833333334,114.7083,16.44238,90.33041,0.0,0.0,0.0
2013-09-02,291.2707134048075,103.87251909253216,189.0511822330803,0.0,1.5701879166666666,102.2195311717272,23.821341574382803,72.24671800930524,15.16,2666.4,0.89
2013-09-03,276.028629375,105.60534166666666,182.39138208333333,3.4439520833333335,9.482035833333333,93.63724729166667,49.96496583333333,65.02622395833333,940.96,146563.91,54.05
2013-09-04,270.21513354166666,105.750261875,177.68150229166667,12.583681875,9.642923333333334,92.53363125,55.41731541666667,63.97368625,969.43,151072.95,57.78
2013-09-05,267.2551291666667,105.85561770833333,176.55827895833335,17.725504791666665,9.8462925,90.69685020833333,58.39754833333333,62.281690833333336,1016.4,157401.48,63.51
2013-09-06,262.94976041666666,106.00445520833334,174.73640229166668,23.290521666666667,10.236424791666666,88.213358125,61.940820625,59.73397104166666,1156.84,176758.83,81.73
2013-09-07,262.6432904166667,106.03402229166667,174.63955833333333,24.75306875,10.228139166666667,88.00373208333333,61.83912854166667,59.571635416666666,1150.65,175762.3,82.15
2013-09-08,262.6987495833333,106.04524583333334,174.673456875,25.835519583333333,10.202685625,88.02529270833334,62.54894625,59.604983958333335,1140.41,173484.15,81.66
2013-09-09,262.92284127659576,106.05076957446809,174.76657489361702,26.26606595744681,9.942059166666667,88.15626638297873,62.62078829787234,59.72425680851064,1109.4,169280.73,78.84
2013-09-10,262.89357458333336,106.06251291666666,174.764509375,26.25135375,10.165071666666666,88.12906520833333,61.73411854166667,59.705925625,1118.97,170574.2,80.99
2013-09-11,262.92103645833333,106.071751875,174.78237875,27.09082625,10.16986875,88.13865770833333,62.127150416666666,59.623933541666666,1102.58,168495.87,80.65
2013-09-12,263.0465127568943,106.08505892673512,175.26027971118148,16.91922581938127,8.324741458333333,87.78623304571283,61.93315903819962,59.48832385941065,809.9,126489.15,56.96
2013-09-13,307.02934,103.95375,306.7535,0.0,1.139536875,0.27584,18.44596,0.17168,0.0,0.0,0.0
2013-09-14,271.36067391200953,105.1412989599084,181.59700970519913,2.044607034391863e-05,3.297575625,89.76366420681043,44.28530057569843,61.95875299053662,329.15,47182.51,50.97
2013-09-15,263.558386875,105.67652875,176.13907416666666,4.119458958333333,10.072434166666667,87.41931270833334,54.6327875,59.07919666666667,982.21,150589.13,69.69
2013-09-16,261.93000472170223,105.84057593280889,175.12084012791556,8.643075314942223,9.401079791666668,86.80916459378666,57.46415806643111,58.59878745852,947.47,146223.47,58.4
2013-09-17,260.8941154166667,105.93208604166666,174.41842125,11.458481041666667,9.964684166666666,86.47569416666667,58.820658125,57.99025708333333,1042.0,161132.48,61.02
2013-09-18,259.7588989973704,106.00051997518027,175.2841155281846,13.613208888943557,5.4178283333333335,84.47478346918581,62.14229936664134,56.31831115628594,474.31,74879.68,28.5
2013-09-20,269.07756157832387,105.31686528496098,180.09236925991377,1.1251380964260216,6.765331458333334,88.98519231841011,48.90420566858332,61.566095918723725,642.66,96484.07,51.78
2013-09-21,265.40279796621905,105.67653029277727,178.56016132676012,5.283879231685235,5.044405833333333,86.84263663945892,56.14810938815189,58.84005283428217,309.88,49034.32,17.86
2013-09-22,265.17451059483136,105.57377333150168,177.34047645914043,4.385844232106459,9.713605833333334,87.83403413569093,54.66850351294042,59.60332974172391,1034.51,158716.07,70.46
2013-09-23,261.31378125,105.85295708333334,174.77882354166667,11.629663333333333,10.239743541666666,86.53495770833334,62.21249125,58.193455,1074.59,164937.58,63.63
2013-09-24,260.90213645833336,105.90843770833334,174.53384854166666,13.308663333333334,10.353891458333333,86.36828791666667,62.537467291666665,58.021176458333336,1142.53,176048.5,69.09
2013-09-25,262.0022060416667,105.89522020833333,175.021261875,12.960858333333332,10.060066666666666,86.98094416666666,61.822267708333335,58.637005208333335,1107.51,170940.18,66.64
2013-09-26,260.714548125,105.9396925,174.47493354166667,14.152799375,10.154590833333334,86.23961458333333,62.537344375,57.90415208333334,1124.52,173512.2,67.6
2013-09-27,261.5337622653722,105.94888081758637,175.103088268841,14.550036787077781,4.5381785416666665,86.43067399653125,62.624748492407754,58.25553267211331,299.46,49540.21,17.92
2013-09-28,263.9707401653074,105.3378341331538,178.47312823160996,2.278573561338675,5.838221666666667,85.49761193369741,52.73405973068063,57.07534651049223,380.03,59608.43,20.69
2013-09-29,253.09099395833334,103.00888645833334,167.970683125,10.985122083333334,10.3539175,85.12031083333333,60.36964,56.639682083333334,1158.6,179470.15,70.99
2013-09-30,255.17969625,104.527364375,170.43971875,14.5291525,10.417456458333334,84.7399775,61.526984375,56.260281666666664,1194.95,184725.05,69.16
2013-10-01,258.3186425,105.962461875,173.56895229166668,15.202114166666666,10.429214166666666,84.74969020833333,60.769635,56.271827083333335,1195.94,184617.7,83.62
2013-10-02,258.2507254166667,105.98951125,173.52965291666666,15.477568125,10.428322916666668,84.7210725,60.3541275,56.24400645833333,1249.05,193060.02,73.75
2013-10-03,258.2099563829787,106.00756914893617,173.5284680851064,15.670587234042554,10.446924893617021,84.68148829787233,59.73239936170213,56.200578723404256,1245.28,193256.1,68.73
2013-10-04,258.2508135416667,106.02159479166667,173.53463125,16.122814166666668,10.451334583333333,84.71618229166667,60.525943125,56.22224104166666,1242.87,192685.13,67.04
2013-10-05,258.238314375,106.03366125,173.58473520833334,16.552117708333334,10.301252708333333,84.65357916666666,62.89103708333333,56.17987625,1235.41,189860.71,66.59
2013-10-06,256.70253333333335,106.08401958333333,172.87100458333333,17.40887,10.39257875,83.83152875,60.94288145833333,55.342419791666664,1256.2,192813.97,65.96
2013-10-07,256.550655106383,106.10094276595744,172.84420170212766,17.477162978723403,10.271919375,83.70645340425531,59.938757021276594,55.22669680851064,1251.09,192967.65,68.52
2013-10-08,256.51352145833334,106.11144416666667,172.91971458333333,17.666524583333334,10.467845416666666,83.593806875,61.534378333333336,55.1129475,1251.81,192962.32,69.01
2013-10-09,256.0478233333333,106.12942145833334,172.81665041666668,17.837793333333334,10.592363541666666,83.23117291666667,63.126976666666664,54.7401625,1256.98,194280.41,67.91
2013-10-10,255.32740979166667,106.15886979166666,172.539071875,18.091260416666668,10.672740416666667,82.78833791666666,62.91597083333333,54.304822916666666,1271.99,195815.87,69.35
2013-10-11,255.99637702132188,106.1623962835216,174.1362151473618,18.65412811456004,8.4386125,81.86016187396007,63.57266619376235,53.44636152451805,655.2,101217.05,34.23
2013-10-12,266.9392657763906,105.21379802992095,179.760657555399,0.47103001426676294,4.597335416666667,87.17860822099156,45.53292714820753,58.26803362923293,362.61,58610.77,24.02
2013-10-13,254.62763708333333,105.867855,172.95190354166667,12.071618541666666,10.39679875,81.67573354166667,61.979718125,53.193969375,1178.27,182360.25,69.04
2013-10-14,254.65658583333334,106.028836875,172.52676895833332,16.18797125,10.452423125,82.129816875,62.44349354166667,53.399354375,1183.06,183762.62,67.47
2013-10-15,254.8831140425532,106.06823191489362,172.6359025531915,16.9917585106383,10.423508723404256,82.2472114893617,63.13891829787234,53.33676319148936,1198.75,185335.5,67.96
2013-10-16,255.02083166666668,106.09117145833333,172.70248104166666,17.230597291666665,10.440355,82.318350625,63.44530354166667,53.503240416666664,1197.21,185174.74,67.97
2013-10-17,255.10688680851064,106.10625489361702,172.76237680851065,17.3373785106383,10.306691875,82.34451,63.02298744680851,53.90842893617021,1198.18,185858.28,67.51
2013-10-18,255.24871645833332,106.11777020833334,172.85997854166666,17.831997916666666,10.517562291666666,82.38873791666667,63.155438125,53.930415625,1215.93,187926.15,69.49
2013-10-19,255.227733125,106.13259125,172.84707375,17.8321775,10.623972291666666,82.380659375,61.50533645833333,53.892679791666666,1221.59,188719.41,69.98
2013-10-20,255.27431170212765,106.14644914893617,172.86716638297872,17.741547872340426,10.3945825,82.40714531914894,59.910430425531914,53.97472489361702,1210.15,188806.03,67.88
2013-10-21,255.34851361702127,106.15934978723405,172.8832129787234,17.837311276595745,10.615799148936171,82.46530063829788,58.62853765957447,54.03377744680851,1218.52,190439.83,69.69
2013-10-22,255.4385375,106.16771229166666,172.95348625,18.103048333333334,10.525543125,82.48505125,60.34830708333333,54.04906208333333,1219.97,188707.52,69.08
2013-10-23,255.50190708333332,106.17516854166666,172.99286166666667,18.553923541666666,10.52858125,82.50904541666667,61.57145520833333,54.059935208333336,1221.28,188384.35,69.22
2013-10-24,254.4110359574468,106.21020765957446,172.54614723404256,18.95878510638298,10.60759319148936,81.86488872340425,61.69362319148936,53.42867723404255,1250.87,192712.38,70.64
2013-10-25,254.30925229166667,106.22948625,172.466995625,19.637781666666665,10.719160833333333,81.84225666666667,62.392617083333334,53.40419395833333,1249.12,192620.83,70.11
2013-10-26,254.73701854166666,106.23095104166667,172.66148354166666,19.607190208333332,10.655122083333334,82.075535,62.28145625,53.623959375,1236.82,190197.99,69.9
2013-10-27,256.04787849280433,106.20708329707973,173.83473727031284,18.870834418495015,10.3887766,82.21314122249149,60.01775305925649,53.86197829961589,1219.94,188361.38,69.99
2013-10-28,259.6387649330698,105.39156847615035,177.87988621585887,1.6922293810661233,3.7623583333333332,81.75887871721096,46.41643022226492,53.1814208737381,250.93,39142.17,11.43
2013-10-29,255.0613162885432,105.84201357406305,174.87059855902055,11.65735539436325,6.63244625,80.19071772952266,60.51548829469675,51.795552597108454,557.18,86381.77,29.01
2013-10-30,258.1429103587596,105.45122289444392,176.95068150131442,2.4313533542057058,5.065753333333333,81.19222885744517,49.51385140025429,53.369521387462484,414.96,62079.04,21.97
2013-10-31,253.407660625,105.9637525,172.66676666666666,13.440637916666667,10.603075416666666,80.74089395833333,58.581175,52.29025125,1197.34,183606.35,69.46
2013-11-01,251.09265666666667,106.11724958333333,171.47093291666667,17.173889583333334,10.587230833333333,79.62172375,58.97260479166667,51.149424583333335,1212.36,186014.0,68.31
2013-11-02,252.80521729166668,106.13775583333333,172.09150875,17.633243333333333,10.61939625,80.71370854166666,61.31329770833333,52.23888604166667,1252.76,185206.48,76.56
2013-11-03,256.9303416776003,105.88171909804983,175.1932734742199,11.510615143749066,7.955989166666667,81.73706820338042,55.91977401141616,53.53322634588968,773.31,118945.98,45.93
2013-11-04,253.5301175,106.00112583333333,172.92682708333334,13.961735416666667,10.304236875,80.60329041666667,60.54272604166667,52.28423958333333,1155.15,171451.06,80.69
2013-11-05,255.48529520833333,106.06446333333334,173.41611708333335,16.29955354166667,10.346999791666667,82.069178125,60.98400645833333,53.762190833333335,1180.75,168416.92,68.21
2013-11-06,258.3937028543716,105.98100620960203,174.68780621248732,13.792300636613142,9.385360833333333,83.70589664188432,57.84802665086226,54.3169511118969,1127.93,163020.84,69.17
2013-11-07,254.12881958333332,106.14676645833333,172.78322354166667,17.942523125,10.491892916666666,81.34559604166667,59.36673354166667,52.96941041666667,1164.19,176793.13,89.51
2013-11-08,252.740789375,106.203953125,172.18811645833333,14.050202708333334,10.493172708333333,80.55267291666667,59.306253958333336,52.202305625,1186.6,181291.47,69.84
2013-11-09,254.55165770833332,106.179464375,172.99319770833333,11.041222708333333,10.519151875,81.55846,62.687004791666666,53.228871875,1174.61,179820.66,69.45
2013-11-10,253.517031875,106.196006875,172.6548075,11.377859375,10.739178333333333,80.862224375,62.826591666666666,52.527913958333336,1201.41,185113.58,72.33
2013-11-11,251.45929270833332,106.261239375,171.76745375,12.480089791666666,10.96601375,79.69183895833334,60.43280020833333,51.273535625,1257.28,190800.57,76.61
2013-11-12,252.80720395833333,106.25814979166667,172.27559916666667,12.491304375,10.536605,80.53160479166667,61.22263916666667,52.02540604166666,1167.56,177662.24,154.63
2013-11-13,254.975511875,106.20008104166666,173.27883375,11.539881041666666,10.509607708333334,81.696678125,60.155627083333336,53.173335,1150.55,175824.8,152.96
2013-11-14,253.84342875,106.21729583333334,172.40574166666667,12.046607708333333,10.502568333333333,81.43768708333333,60.67047625,53.115679166666666,1162.76,179241.31,150.8
2013-11-15,253.75290354166665,106.25111291666667,172.67731229166668,12.760847291666666,10.485932708333333,81.07559125,60.90456770833333,52.76413770833334,1172.19,180093.66,147.79
2013-11-16,253.176414375,106.282148125,172.36944583333334,13.185783958333333,10.495570625,80.80696854166666,60.90095791666667,52.489316458333334,1185.38,180733.52,147.88
2013-11-17,254.939874375,106.248518125,173.12625583333335,12.651005,10.528310208333334,81.81361854166667,61.46282708333333,53.496430833333335,1156.62,177486.85,147.8
2013-11-18,255.36734041666668,106.24341520833333,173.30884625,12.667139166666667,10.523581875,82.05849416666666,61.574753333333334,53.73294270833333,1155.28,178261.19,146.93
2013-11-19,255.903885,106.23248895833333,173.55784354166667,12.216815833333333,10.6113575,82.34604145833333,61.12768166666667,54.01853083333334,1145.31,177359.39,150.1
2013-11-20,252.42585,106.33696708333333,171.97503458333333,14.347196875,10.98621,80.45081541666667,60.311109375,52.10288395833334,1222.99,189530.92,154.58
2013-11-21,251.315953125,106.37899041666667,171.52483625,15.423236666666666,11.078097083333333,79.791116875,63.35434291666667,51.45456479166667,1245.11,191871.39,161.9
2013-11-22,251.5654029787234,106.37534914893617,171.6889155319149,15.57374914893617,10.783155416666666,79.87648744680851,64.60960106382979,51.55622127659574,1213.11,186678.56,160.58
2013-11-23,251.95233479166666,106.36881875,171.86660916666668,15.404368541666667,10.937976875,80.085725625,64.586609375,51.77226625,1216.54,186613.12,163.64
2013-11-24,251.55070041666667,106.38234333333334,171.68754479166665,15.064229166666667,11.073140625,79.863155625,63.38023729166667,51.55187,1232.91,191776.79,168.08
2013-11-25,251.54804791666666,106.39087416666666,171.69153583333335,15.540480833333334,11.047170833333332,79.85651208333333,63.939280625,51.551070833333334,1227.25,191140.0,167.36
2013-11-26,252.32404729166666,106.37561520833333,172.01605375,15.208399791666666,10.85660875,80.30799354166666,62.807727916666664,51.999310625,1200.78,187196.84,163.13
2013-11-27,251.24370708333333,105.86395729166667,170.83758958333334,15.008695,10.877376041666666,80.4061175,63.88111166666667,52.10855854166667,1202.03,186758.37,168.54
2013-11-28,252.64801875,106.37725770833333,172.19171625,15.12771625,10.824348958333333,80.4563025,63.77947708333333,52.151674166666666,1193.42,185960.25,161.89
2013-11-29,252.47830375,106.38577354166667,172.13334,15.0984125,10.900250833333333,80.34496375,62.02381666666667,52.02486375,1196.26,186979.42,163.9
2013-11-30,249.98188541666667,106.44978375,171.12625208333333,16.487636875,11.166497291666667,78.85563333333333,64.523835,50.524108958333336,1253.95,195442.83,172.12
2013-12-01,248.94054791666667,106.488738125,170.66290145833332,17.222736458333333,11.243689375,78.27764645833334,65.10979541666667,49.950726458333335,1274.74,197980.77,173.29
2013-12-02,248.77964914893616,106.49347276595745,170.59789872340426,17.30148765957447,11.267923404255319,78.18175042553192,62.42693361702128,49.834315319148935,1326.29,205626.09,182.12
2013-12-03,248.860403125,106.49323020833333,170.68014854166665,17.321027083333334,11.234317708333334,78.18025458333334,63.193237708333335,49.85251770833333,1314.55,202444.65,168.42
2013-12-04,248.03385354166667,106.51447770833333,170.36391541666666,17.328646875,11.504009791666666,77.669938125,64.554928125,49.32877125,1340.01,204590.59,177.45
2013-12-05,247.83125616453137,106.52834641882767,170.2198485247173,16.788712951340944,11.303071666666666,77.61140763981408,60.840441656761534,49.24113957021009,1306.06,202482.3,168.21
2013-12-06,258.1485935180528,105.61691222612257,176.38728079494228,7.338334448939533,6.99134875,81.7613127231105,47.946116901479684,53.040229856306354,605.59,97273.46,104.21
2013-12-07,247.62199,106.08467354166666,171.32918041666667,22.78459625,11.171001041666667,76.29280958333334,60.18094375,47.96073916666667,1166.9,183206.61,162.79
2013-12-08,247.86498270833334,106.245211875,170.99178104166666,24.444217083333335,10.889314791666667,76.87320166666667,60.73221125,48.54069020833333,1170.31,183150.04,155.7
2013-12-09,250.27426908062222,106.0389069638,172.96633593094074,20.172694721266666,7.5213552083333335,77.30793314968147,56.46147354122963,49.335183846044444,590.11,93019.2,78.4
2013-12-10,255.44317038505832,105.80841839324967,176.1048552538707,17.79859584856079,8.308078333333333,79.3383151311876,53.332061827690204,50.9122917067548,780.7,116155.5,156.38
2013-12-11,275.19653616251424,104.58967702861071,182.4715504123142,2.1958854363724463,1.4435095833333333,92.72498575020002,24.34438567526453,64.22977840663489,62.69,9263.17,278.88
2013-12-12,253.44641104166666,105.77924208333333,175.44143333333332,16.034622708333334,10.451322291666667,78.00497770833333,55.074598333333334,49.52178583333333,1096.97,174751.32,193.09
2013-12-13,254.30771388333815,106.00130959188536,175.38637033331955,21.132260610737326,4.383803333333334,78.9213435500186,59.855053878669544,50.790613886012885,364.15,61122.85,61.89
2013-12-14,254.65399119652437,105.7649002102824,175.5138903631798,15.580686747862936,9.963147291666667,79.14010083334459,53.24786554602505,51.04895686830826,1023.24,159088.66,157.43
2013-12-15,252.22609361506463,106.08225596010483,173.05827996898833,21.61845965970375,9.95044125,79.16781364607631,58.32555065365382,50.81825414350244,1086.49,169892.14,168.68
2013-12-16,251.12894229166668,106.17038625,172.50283854166668,23.173318541666667,10.496525833333333,78.62610375,58.392281875,50.29258625,1228.17,189634.39,178.99
2013-12-17,246.14787479166668,106.32913104166667,170.0828425,25.557507916666665,11.032801458333333,76.06503229166667,60.541169375,47.73301541666667,1276.23,195873.06,162.45
2013-12-18,245.54939354166666,106.35264625,169.81083604166668,25.782414791666667,11.337814166666666,75.7385575,60.898378541666666,47.39074479166667,1311.5,202707.98,173.5
2013-12-19,245.61720895833332,106.36358583333333,169.82917375,25.880761875,11.325295208333333,75.78803520833333,59.515013125,47.42135208333333,1306.85,201799.68,173.34
2013-12-20,250.18756078235194,106.14914356619165,172.61841012778402,21.747556649834813,9.170544375,77.5691506545679,54.93826390618977,49.5922960089607,916.69,134201.98,145.17
2013-12-21,249.17359791666667,106.10269541666666,172.27597875,22.0155925,10.524075208333333,76.89761916666667,56.37746666666666,48.40872604166667,1149.7,180446.8,161.79
2013-12-22,245.90584145833333,106.327151875,170.124343125,25.504024375,11.133294375,75.78149833333333,61.297870833333334,47.44165041666667,1268.29,196322.3,168.18
2013-12-23,245.64734083333335,106.366529375,169.92084354166667,26.032622916666668,11.2946925,75.72649729166666,61.289946666666665,47.380536875,1300.33,201283.0,174.78
2013-12-24,245.10849333333334,106.38812625,169.68748729166666,26.195237916666667,11.430540833333334,75.42100604166667,60.35304375,47.051917083333336,1332.52,206204.7,183.6
2013-12-25,244.7222485106383,106.40979063829788,169.452964893617,26.375602765957446,11.233109583333333,75.26928361702127,58.61303404255319,46.90381957446809,1321.87,204302.54,172.21
2013-12-26,246.1545825241642,106.4183431171929,170.28560709814818,26.628638570396763,10.744544166666667,75.86897542601604,60.10894782972697,47.5862794910606,1133.69,177658.57,150.03
2013-12-27,253.54867857807275,105.68861842531507,175.07269336818868,14.273157844402581,8.866689375,78.47598520988406,50.20974799784214,47.8378580441028,648.24,106033.85,100.03
2013-12-28,245.72347020833334,106.20320479166666,170.321445625,23.613276875,11.072523541666667,75.40202458333333,58.473713958333335,46.50436895833333,1219.26,190268.65,165.29
2013-12-29,246.10447229166667,106.305339375,170.24825708333333,25.431545208333333,11.059655208333334,75.85621520833334,64.43309958333333,47.428625833333335,1240.64,192029.01,166.72
2013-12-30,246.0911525,106.344505625,170.145786875,25.593353125,11.186388958333334,75.945365625,61.672889375,47.517346875,1269.54,196787.47,170.27
2013-12-31,250.78695346347692,106.22488576807852,172.11344968923254,23.125774326401753,9.55741375,78.6735037742444,58.20466324138896,50.11241443294689,973.43,155057.49,129.97
2014-01-01,249.53085208333334,106.20774,172.36913125,23.195184791666666,10.693718541666666,77.16172083333333,59.57077708333333,48.65547395833333,1199.06,187807.44,166.35
2014-01-02,245.62159125,106.43301979166667,169.835478125,26.80002770833333,11.379768333333333,75.786113125,61.53812083333333,47.25766395833333,1327.31,205602.96,180.73
